2/22/2014 12:33:52 PM: Starting interval: 4500000 jobs during 45000 seconds
2/22/2014 8:21:07 PM: second 27490, jobs that second 101, active requests: 0
2/22/2014 8:21:09 PM: second 27491, jobs that second 103, active requests: 2
2/22/2014 8:21:10 PM: second 27492, jobs that second 112, active requests: 1
2/22/2014 8:21:11 PM: second 27493, jobs that second 96, active requests: 1
2/22/2014 8:21:12 PM: second 27494, jobs that second 98, active requests: 1
2/22/2014 8:21:13 PM: second 27495, jobs that second 76, active requests: 84
2/22/2014 8:21:14 PM: second 27496, jobs that second 102, active requests: 0
2/22/2014 8:21:15 PM: second 27497, jobs that second 106, active requests: 1
2/22/2014 8:21:16 PM: second 27498, jobs that second 121, active requests: 0
2/22/2014 8:21:17 PM: second 27499, jobs that second 109, active requests: 6
2/22/2014 8:21:18 PM: second 27500, jobs that second 98, active requests: 80
2/22/2014 8:21:19 PM: second 27501, jobs that second 93, active requests: 125
2/22/2014 8:21:20 PM: second 27502, jobs that second 112, active requests: 0
2/22/2014 8:21:21 PM: second 27503, jobs that second 101, active requests: 0
2/22/2014 8:21:22 PM: second 27504, jobs that second 99, active requests: 0
2/22/2014 8:21:23 PM: second 27505, jobs that second 108, active requests: 4
2/22/2014 8:21:24 PM: second 27506, jobs that second 84, active requests: 0
2/22/2014 8:21:25 PM: second 27507, jobs that second 118, active requests: 0
2/22/2014 8:21:26 PM: second 27508, jobs that second 84, active requests: 1
2/22/2014 8:21:27 PM: second 27509, jobs that second 107, active requests: 0
2/22/2014 8:21:28 PM: second 27510, jobs that second 88, active requests: 8
2/22/2014 8:21:29 PM: second 27511, jobs that second 111, active requests: 0
2/22/2014 8:21:30 PM: second 27512, jobs that second 97, active requests: 0
2/22/2014 8:21:31 PM: second 27513, jobs that second 116, active requests: 0
2/22/2014 8:21:32 PM: second 27514, jobs that second 109, active requests: 0
2/22/2014 8:21:33 PM: second 27515, jobs that second 95, active requests: 4
2/22/2014 8:21:34 PM: second 27516, jobs that second 90, active requests: 2
2/22/2014 8:21:35 PM: second 27517, jobs that second 99, active requests: 0
2/22/2014 8:21:36 PM: second 27518, jobs that second 108, active requests: 0
2/22/2014 8:21:37 PM: second 27519, jobs that second 105, active requests: 0
2/22/2014 8:21:38 PM: second 27520, jobs that second 99, active requests: 80
2/22/2014 8:21:39 PM: second 27521, jobs that second 99, active requests: 12
2/22/2014 8:21:40 PM: second 27522, jobs that second 91, active requests: 0
2/22/2014 8:21:41 PM: second 27523, jobs that second 77, active requests: 3
2/22/2014 8:21:42 PM: second 27524, jobs that second 92, active requests: 0
2/22/2014 8:21:43 PM: second 27525, jobs that second 97, active requests: 0
2/22/2014 8:21:44 PM: second 27526, jobs that second 111, active requests: 0
2/22/2014 8:21:45 PM: second 27527, jobs that second 105, active requests: 0
2/22/2014 8:21:46 PM: second 27528, jobs that second 104, active requests: 0
2/22/2014 8:21:47 PM: second 27529, jobs that second 95, active requests: 0
2/22/2014 8:21:48 PM: second 27530, jobs that second 95, active requests: 0
2/22/2014 8:21:49 PM: second 27531, jobs that second 111, active requests: 0
2/22/2014 8:21:50 PM: second 27532, jobs that second 99, active requests: 2
2/22/2014 8:21:51 PM: second 27533, jobs that second 98, active requests: 0
2/22/2014 8:21:52 PM: second 27534, jobs that second 104, active requests: 0
2/22/2014 8:21:53 PM: second 27535, jobs that second 86, active requests: 0
2/22/2014 8:21:54 PM: second 27536, jobs that second 89, active requests: 0
2/22/2014 8:21:55 PM: second 27537, jobs that second 103, active requests: 0
2/22/2014 8:21:56 PM: second 27538, jobs that second 95, active requests: 0
2/22/2014 8:21:57 PM: second 27539, jobs that second 108, active requests: 0
2/22/2014 8:21:59 PM: second 27540, jobs that second 102, active requests: 88
2/22/2014 8:22:00 PM: second 27541, jobs that second 99, active requests: 6
2/22/2014 8:22:01 PM: second 27542, jobs that second 112, active requests: 0
2/22/2014 8:22:02 PM: second 27543, jobs that second 90, active requests: 0
2/22/2014 8:22:03 PM: second 27544, jobs that second 98, active requests: 0
2/22/2014 8:22:04 PM: second 27545, jobs that second 92, active requests: 0
2/22/2014 8:22:05 PM: second 27546, jobs that second 95, active requests: 0
2/22/2014 8:22:06 PM: second 27547, jobs that second 99, active requests: 0
2/22/2014 8:22:07 PM: second 27548, jobs that second 108, active requests: 0
2/22/2014 8:22:08 PM: second 27549, jobs that second 86, active requests: 2
2/22/2014 8:22:09 PM: second 27550, jobs that second 106, active requests: 0
2/22/2014 8:22:10 PM: second 27551, jobs that second 85, active requests: 0
2/22/2014 8:22:11 PM: second 27552, jobs that second 96, active requests: 0
2/22/2014 8:22:12 PM: second 27553, jobs that second 100, active requests: 0
2/22/2014 8:22:13 PM: second 27554, jobs that second 101, active requests: 0
2/22/2014 8:22:14 PM: second 27555, jobs that second 106, active requests: 0
2/22/2014 8:22:15 PM: second 27556, jobs that second 96, active requests: 8
2/22/2014 8:22:16 PM: second 27557, jobs that second 109, active requests: 2
2/22/2014 8:22:17 PM: second 27558, jobs that second 113, active requests: 4
2/22/2014 8:22:18 PM: second 27559, jobs that second 85, active requests: 0
2/22/2014 8:22:19 PM: second 27560, jobs that second 96, active requests: 0
2/22/2014 8:22:20 PM: second 27561, jobs that second 88, active requests: 0
2/22/2014 8:22:21 PM: second 27562, jobs that second 101, active requests: 0
2/22/2014 8:22:22 PM: second 27563, jobs that second 100, active requests: 0
2/22/2014 8:22:23 PM: second 27564, jobs that second 99, active requests: 8
2/22/2014 8:22:24 PM: second 27565, jobs that second 100, active requests: 0
2/22/2014 8:22:25 PM: second 27566, jobs that second 91, active requests: 0
2/22/2014 8:22:26 PM: second 27567, jobs that second 104, active requests: 3
2/22/2014 8:22:27 PM: second 27568, jobs that second 109, active requests: 1
2/22/2014 8:22:28 PM: second 27569, jobs that second 83, active requests: 3
2/22/2014 8:22:29 PM: second 27570, jobs that second 87, active requests: 0
2/22/2014 8:22:30 PM: second 27571, jobs that second 95, active requests: 0
2/22/2014 8:22:31 PM: second 27572, jobs that second 103, active requests: 0
2/22/2014 8:22:32 PM: second 27573, jobs that second 95, active requests: 0
2/22/2014 8:22:33 PM: second 27574, jobs that second 112, active requests: 1
2/22/2014 8:22:34 PM: second 27575, jobs that second 111, active requests: 0
2/22/2014 8:22:35 PM: second 27576, jobs that second 115, active requests: 3
2/22/2014 8:22:36 PM: second 27577, jobs that second 120, active requests: 0
2/22/2014 8:22:37 PM: second 27578, jobs that second 116, active requests: 0
2/22/2014 8:22:38 PM: second 27579, jobs that second 107, active requests: 0
2/22/2014 8:22:39 PM: second 27580, jobs that second 84, active requests: 7
2/22/2014 8:22:40 PM: second 27581, jobs that second 104, active requests: 0
2/22/2014 8:22:41 PM: second 27582, jobs that second 92, active requests: 0
2/22/2014 8:22:42 PM: second 27583, jobs that second 101, active requests: 0
2/22/2014 8:22:43 PM: second 27584, jobs that second 113, active requests: 0
2/22/2014 8:22:44 PM: second 27585, jobs that second 109, active requests: 0
2/22/2014 8:22:45 PM: second 27586, jobs that second 102, active requests: 0
2/22/2014 8:22:46 PM: second 27587, jobs that second 96, active requests: 1
2/22/2014 8:22:47 PM: second 27588, jobs that second 101, active requests: 1
2/22/2014 8:22:48 PM: second 27589, jobs that second 87, active requests: 2
2/22/2014 8:22:49 PM: second 27590, jobs that second 106, active requests: 0
2/22/2014 8:22:50 PM: second 27591, jobs that second 113, active requests: 1
2/22/2014 8:22:51 PM: second 27592, jobs that second 99, active requests: 108
2/22/2014 8:22:52 PM: second 27593, jobs that second 87, active requests: 1
2/22/2014 8:22:53 PM: second 27594, jobs that second 94, active requests: 1
2/22/2014 8:22:54 PM: second 27595, jobs that second 102, active requests: 1
2/22/2014 8:22:55 PM: second 27596, jobs that second 110, active requests: 99
2/22/2014 8:22:57 PM: second 27597, jobs that second 99, active requests: 0
2/22/2014 8:22:58 PM: second 27598, jobs that second 88, active requests: 2
2/22/2014 8:22:59 PM: second 27599, jobs that second 100, active requests: 3
2/22/2014 8:23:00 PM: second 27600, jobs that second 88, active requests: 85
2/22/2014 8:23:01 PM: second 27601, jobs that second 104, active requests: 96
2/22/2014 8:23:02 PM: second 27602, jobs that second 91, active requests: 153
2/22/2014 8:23:03 PM: second 27603, jobs that second 109, active requests: 116
2/22/2014 8:23:05 PM: second 27604, jobs that second 91, active requests: 109
2/22/2014 8:23:06 PM: second 27605, jobs that second 96, active requests: 34
2/22/2014 8:23:07 PM: second 27606, jobs that second 86, active requests: 0
2/22/2014 8:23:08 PM: second 27607, jobs that second 96, active requests: 0
2/22/2014 8:23:09 PM: second 27608, jobs that second 116, active requests: 5
2/22/2014 8:23:10 PM: second 27609, jobs that second 99, active requests: 78
2/22/2014 8:23:11 PM: second 27610, jobs that second 96, active requests: 162
2/22/2014 8:23:13 PM: second 27611, jobs that second 108, active requests: 0
2/22/2014 8:23:14 PM: second 27612, jobs that second 106, active requests: 0
2/22/2014 8:23:15 PM: second 27613, jobs that second 91, active requests: 0
2/22/2014 8:23:16 PM: second 27614, jobs that second 117, active requests: 0
2/22/2014 8:23:17 PM: second 27615, jobs that second 84, active requests: 0
2/22/2014 8:23:18 PM: second 27616, jobs that second 89, active requests: 0
2/22/2014 8:23:19 PM: second 27617, jobs that second 86, active requests: 0
2/22/2014 8:23:20 PM: second 27618, jobs that second 104, active requests: 0
2/22/2014 8:23:21 PM: second 27619, jobs that second 96, active requests: 1
2/22/2014 8:23:22 PM: second 27620, jobs that second 91, active requests: 2
2/22/2014 8:23:23 PM: second 27621, jobs that second 91, active requests: 1
2/22/2014 8:23:24 PM: second 27622, jobs that second 96, active requests: 0
2/22/2014 8:23:25 PM: second 27623, jobs that second 89, active requests: 0
2/22/2014 8:23:26 PM: second 27624, jobs that second 107, active requests: 0
2/22/2014 8:23:27 PM: second 27625, jobs that second 109, active requests: 0
2/22/2014 8:23:28 PM: second 27626, jobs that second 98, active requests: 0
2/22/2014 8:23:29 PM: second 27627, jobs that second 100, active requests: 30
2/22/2014 8:23:30 PM: second 27628, jobs that second 102, active requests: 126
2/22/2014 8:23:31 PM: second 27629, jobs that second 102, active requests: 0
2/22/2014 8:23:32 PM: second 27630, jobs that second 94, active requests: 0
2/22/2014 8:23:34 PM: second 27631, jobs that second 83, active requests: 0
2/22/2014 8:23:35 PM: second 27632, jobs that second 108, active requests: 0
2/22/2014 8:23:36 PM: second 27633, jobs that second 103, active requests: 0
2/22/2014 8:23:37 PM: second 27634, jobs that second 99, active requests: 0
2/22/2014 8:23:38 PM: second 27635, jobs that second 89, active requests: 3
2/22/2014 8:23:39 PM: second 27636, jobs that second 92, active requests: 0
2/22/2014 8:23:40 PM: second 27637, jobs that second 97, active requests: 0
2/22/2014 8:23:41 PM: second 27638, jobs that second 103, active requests: 0
2/22/2014 8:23:42 PM: second 27639, jobs that second 109, active requests: 1
2/22/2014 8:23:43 PM: second 27640, jobs that second 82, active requests: 1
2/22/2014 8:23:44 PM: second 27641, jobs that second 117, active requests: 1
2/22/2014 8:23:45 PM: second 27642, jobs that second 100, active requests: 117
2/22/2014 8:23:46 PM: second 27643, jobs that second 109, active requests: 102
2/22/2014 8:23:47 PM: second 27644, jobs that second 100, active requests: 0
2/22/2014 8:23:48 PM: second 27645, jobs that second 76, active requests: 0
2/22/2014 8:23:49 PM: second 27646, jobs that second 102, active requests: 0
2/22/2014 8:23:50 PM: second 27647, jobs that second 88, active requests: 96
2/22/2014 8:23:51 PM: second 27648, jobs that second 110, active requests: 0
2/22/2014 8:23:52 PM: second 27649, jobs that second 95, active requests: 0
2/22/2014 8:23:53 PM: second 27650, jobs that second 103, active requests: 0
2/22/2014 8:23:54 PM: second 27651, jobs that second 103, active requests: 0
2/22/2014 8:23:55 PM: second 27652, jobs that second 108, active requests: 84
2/22/2014 8:23:56 PM: second 27653, jobs that second 81, active requests: 1
2/22/2014 8:23:57 PM: second 27654, jobs that second 95, active requests: 0
2/22/2014 8:23:58 PM: second 27655, jobs that second 99, active requests: 7
2/22/2014 8:23:59 PM: second 27656, jobs that second 110, active requests: 0
2/22/2014 8:24:00 PM: second 27657, jobs that second 106, active requests: 0
2/22/2014 8:24:01 PM: second 27658, jobs that second 94, active requests: 4
2/22/2014 8:24:02 PM: second 27659, jobs that second 88, active requests: 0
2/22/2014 8:24:03 PM: second 27660, jobs that second 94, active requests: 0
2/22/2014 8:24:04 PM: second 27661, jobs that second 86, active requests: 0
2/22/2014 8:24:05 PM: second 27662, jobs that second 96, active requests: 0
2/22/2014 8:24:06 PM: second 27663, jobs that second 114, active requests: 0
2/22/2014 8:24:07 PM: second 27664, jobs that second 107, active requests: 0
2/22/2014 8:24:08 PM: second 27665, jobs that second 86, active requests: 0
2/22/2014 8:24:09 PM: second 27666, jobs that second 95, active requests: 0
2/22/2014 8:24:10 PM: second 27667, jobs that second 92, active requests: 0
2/22/2014 8:24:11 PM: second 27668, jobs that second 115, active requests: 1
2/22/2014 8:24:12 PM: second 27669, jobs that second 91, active requests: 116
2/22/2014 8:24:14 PM: second 27670, jobs that second 103, active requests: 0
2/22/2014 8:24:15 PM: second 27671, jobs that second 111, active requests: 0
2/22/2014 8:24:16 PM: second 27672, jobs that second 88, active requests: 1
2/22/2014 8:24:17 PM: second 27673, jobs that second 98, active requests: 1
2/22/2014 8:24:18 PM: second 27674, jobs that second 109, active requests: 1
2/22/2014 8:24:19 PM: second 27675, jobs that second 120, active requests: 3
2/22/2014 8:24:20 PM: second 27676, jobs that second 102, active requests: 5
2/22/2014 8:24:21 PM: second 27677, jobs that second 98, active requests: 3
2/22/2014 8:24:22 PM: second 27678, jobs that second 98, active requests: 11
2/22/2014 8:24:23 PM: second 27679, jobs that second 87, active requests: 3
2/22/2014 8:24:24 PM: second 27680, jobs that second 92, active requests: 3
2/22/2014 8:24:25 PM: second 27681, jobs that second 113, active requests: 0
2/22/2014 8:24:26 PM: second 27682, jobs that second 118, active requests: 104
2/22/2014 8:24:27 PM: second 27683, jobs that second 99, active requests: 0
2/22/2014 8:24:28 PM: second 27684, jobs that second 91, active requests: 0
2/22/2014 8:24:29 PM: second 27685, jobs that second 100, active requests: 0
2/22/2014 8:24:30 PM: second 27686, jobs that second 85, active requests: 0
2/22/2014 8:24:31 PM: second 27687, jobs that second 99, active requests: 0
2/22/2014 8:24:32 PM: second 27688, jobs that second 95, active requests: 0
2/22/2014 8:24:33 PM: second 27689, jobs that second 87, active requests: 0
2/22/2014 8:24:34 PM: second 27690, jobs that second 101, active requests: 0
2/22/2014 8:24:35 PM: second 27691, jobs that second 100, active requests: 0
2/22/2014 8:24:36 PM: second 27692, jobs that second 107, active requests: 0
2/22/2014 8:24:37 PM: second 27693, jobs that second 107, active requests: 1
2/22/2014 8:24:38 PM: second 27694, jobs that second 92, active requests: 3
2/22/2014 8:24:39 PM: second 27695, jobs that second 96, active requests: 3
2/22/2014 8:24:40 PM: second 27696, jobs that second 90, active requests: 90
2/22/2014 8:24:41 PM: second 27697, jobs that second 97, active requests: 0
2/22/2014 8:24:42 PM: second 27698, jobs that second 115, active requests: 0
2/22/2014 8:24:43 PM: second 27699, jobs that second 99, active requests: 0
2/22/2014 8:24:44 PM: second 27700, jobs that second 116, active requests: 82
2/22/2014 8:24:45 PM: second 27701, jobs that second 98, active requests: 40
2/22/2014 8:24:46 PM: second 27702, jobs that second 92, active requests: 0
2/22/2014 8:24:47 PM: second 27703, jobs that second 114, active requests: 0
2/22/2014 8:24:48 PM: second 27704, jobs that second 79, active requests: 0
2/22/2014 8:24:49 PM: second 27705, jobs that second 109, active requests: 0
2/22/2014 8:24:50 PM: second 27706, jobs that second 101, active requests: 0
2/22/2014 8:24:51 PM: second 27707, jobs that second 99, active requests: 0
2/22/2014 8:24:52 PM: second 27708, jobs that second 122, active requests: 0
2/22/2014 8:24:53 PM: second 27709, jobs that second 102, active requests: 0
2/22/2014 8:24:54 PM: second 27710, jobs that second 111, active requests: 0
2/22/2014 8:24:55 PM: second 27711, jobs that second 93, active requests: 0
2/22/2014 8:24:56 PM: second 27712, jobs that second 100, active requests: 0
2/22/2014 8:24:57 PM: second 27713, jobs that second 111, active requests: 2
2/22/2014 8:24:58 PM: second 27714, jobs that second 101, active requests: 2
2/22/2014 8:24:59 PM: second 27715, jobs that second 108, active requests: 2
2/22/2014 8:25:00 PM: second 27716, jobs that second 118, active requests: 0
2/22/2014 8:25:01 PM: second 27717, jobs that second 109, active requests: 0
2/22/2014 8:25:02 PM: second 27718, jobs that second 89, active requests: 0
2/22/2014 8:25:03 PM: second 27719, jobs that second 118, active requests: 0
2/22/2014 8:25:04 PM: second 27720, jobs that second 97, active requests: 0
2/22/2014 8:25:05 PM: second 27721, jobs that second 102, active requests: 0
2/22/2014 8:25:06 PM: second 27722, jobs that second 103, active requests: 0
2/22/2014 8:25:07 PM: second 27723, jobs that second 95, active requests: 0
2/22/2014 8:25:08 PM: second 27724, jobs that second 106, active requests: 3
2/22/2014 8:25:09 PM: second 27725, jobs that second 127, active requests: 0
2/22/2014 8:25:11 PM: second 27726, jobs that second 113, active requests: 89
2/22/2014 8:25:12 PM: second 27727, jobs that second 102, active requests: 63
2/22/2014 8:25:13 PM: second 27728, jobs that second 118, active requests: 0
2/22/2014 8:25:14 PM: second 27729, jobs that second 105, active requests: 0
2/22/2014 8:25:15 PM: second 27730, jobs that second 107, active requests: 1
2/22/2014 8:25:16 PM: second 27731, jobs that second 94, active requests: 2
2/22/2014 8:25:17 PM: second 27732, jobs that second 112, active requests: 0
2/22/2014 8:25:18 PM: second 27733, jobs that second 86, active requests: 108
2/22/2014 8:25:19 PM: second 27734, jobs that second 127, active requests: 0
2/22/2014 8:25:20 PM: second 27735, jobs that second 109, active requests: 26
2/22/2014 8:25:21 PM: second 27736, jobs that second 99, active requests: 0
2/22/2014 8:25:22 PM: second 27737, jobs that second 92, active requests: 0
2/22/2014 8:25:23 PM: second 27738, jobs that second 93, active requests: 0
2/22/2014 8:25:24 PM: second 27739, jobs that second 94, active requests: 0
2/22/2014 8:25:25 PM: second 27740, jobs that second 90, active requests: 0
2/22/2014 8:25:26 PM: second 27741, jobs that second 92, active requests: 0
2/22/2014 8:25:27 PM: second 27742, jobs that second 128, active requests: 0
2/22/2014 8:25:28 PM: second 27743, jobs that second 81, active requests: 0
2/22/2014 8:25:29 PM: second 27744, jobs that second 104, active requests: 1
2/22/2014 8:25:31 PM: second 27745, jobs that second 92, active requests: 0
2/22/2014 8:25:32 PM: second 27746, jobs that second 75, active requests: 0
2/22/2014 8:25:33 PM: second 27747, jobs that second 98, active requests: 0
2/22/2014 8:25:34 PM: second 27748, jobs that second 90, active requests: 0
2/22/2014 8:25:35 PM: second 27749, jobs that second 91, active requests: 0
2/22/2014 8:25:36 PM: second 27750, jobs that second 83, active requests: 0
2/22/2014 8:25:37 PM: second 27751, jobs that second 107, active requests: 0
2/22/2014 8:25:38 PM: second 27752, jobs that second 79, active requests: 0
2/22/2014 8:25:39 PM: second 27753, jobs that second 97, active requests: 0
2/22/2014 8:25:40 PM: second 27754, jobs that second 101, active requests: 2
2/22/2014 8:25:41 PM: second 27755, jobs that second 104, active requests: 0
2/22/2014 8:25:42 PM: second 27756, jobs that second 89, active requests: 0
2/22/2014 8:25:43 PM: second 27757, jobs that second 102, active requests: 0
2/22/2014 8:25:44 PM: second 27758, jobs that second 88, active requests: 10
2/22/2014 8:25:45 PM: second 27759, jobs that second 91, active requests: 2
2/22/2014 8:25:46 PM: second 27760, jobs that second 95, active requests: 0
2/22/2014 8:25:47 PM: second 27761, jobs that second 88, active requests: 0
2/22/2014 8:25:48 PM: second 27762, jobs that second 81, active requests: 1
2/22/2014 8:25:49 PM: second 27763, jobs that second 96, active requests: 0
2/22/2014 8:25:50 PM: second 27764, jobs that second 107, active requests: 0
2/22/2014 8:25:51 PM: second 27765, jobs that second 73, active requests: 12
2/22/2014 8:25:52 PM: second 27766, jobs that second 88, active requests: 0
2/22/2014 8:25:53 PM: second 27767, jobs that second 115, active requests: 4
2/22/2014 8:25:54 PM: second 27768, jobs that second 113, active requests: 24
2/22/2014 8:25:55 PM: second 27769, jobs that second 103, active requests: 0
2/22/2014 8:25:56 PM: second 27770, jobs that second 119, active requests: 0
2/22/2014 8:25:57 PM: second 27771, jobs that second 114, active requests: 4
2/22/2014 8:25:58 PM: second 27772, jobs that second 97, active requests: 106
2/22/2014 8:25:59 PM: second 27773, jobs that second 98, active requests: 17
2/22/2014 8:26:00 PM: second 27774, jobs that second 95, active requests: 32
2/22/2014 8:26:01 PM: second 27775, jobs that second 111, active requests: 107
2/22/2014 8:26:02 PM: second 27776, jobs that second 104, active requests: 63
2/22/2014 8:26:03 PM: second 27777, jobs that second 91, active requests: 1
2/22/2014 8:26:04 PM: second 27778, jobs that second 109, active requests: 17
2/22/2014 8:26:05 PM: second 27779, jobs that second 94, active requests: 15
2/22/2014 8:26:06 PM: second 27780, jobs that second 98, active requests: 0
2/22/2014 8:26:08 PM: second 27781, jobs that second 83, active requests: 0
2/22/2014 8:26:09 PM: second 27782, jobs that second 114, active requests: 0
2/22/2014 8:26:10 PM: second 27783, jobs that second 83, active requests: 6
2/22/2014 8:26:11 PM: second 27784, jobs that second 83, active requests: 0
2/22/2014 8:26:12 PM: second 27785, jobs that second 104, active requests: 3
2/22/2014 8:26:13 PM: second 27786, jobs that second 118, active requests: 0
2/22/2014 8:26:14 PM: second 27787, jobs that second 112, active requests: 5
2/22/2014 8:26:15 PM: second 27788, jobs that second 96, active requests: 0
2/22/2014 8:26:16 PM: second 27789, jobs that second 108, active requests: 0
2/22/2014 8:26:17 PM: second 27790, jobs that second 98, active requests: 0
2/22/2014 8:26:18 PM: second 27791, jobs that second 86, active requests: 23
2/22/2014 8:26:19 PM: second 27792, jobs that second 87, active requests: 2
2/22/2014 8:26:20 PM: second 27793, jobs that second 80, active requests: 0
2/22/2014 8:26:21 PM: second 27794, jobs that second 96, active requests: 1
2/22/2014 8:26:22 PM: second 27795, jobs that second 100, active requests: 0
2/22/2014 8:26:23 PM: second 27796, jobs that second 96, active requests: 45
2/22/2014 8:26:24 PM: second 27797, jobs that second 96, active requests: 7
2/22/2014 8:26:25 PM: second 27798, jobs that second 101, active requests: 97
2/22/2014 8:26:26 PM: second 27799, jobs that second 96, active requests: 1
2/22/2014 8:26:27 PM: second 27800, jobs that second 107, active requests: 3
2/22/2014 8:26:28 PM: second 27801, jobs that second 114, active requests: 0
2/22/2014 8:26:29 PM: second 27802, jobs that second 98, active requests: 0
2/22/2014 8:26:30 PM: second 27803, jobs that second 97, active requests: 0
2/22/2014 8:26:31 PM: second 27804, jobs that second 107, active requests: 0
2/22/2014 8:26:32 PM: second 27805, jobs that second 101, active requests: 0
2/22/2014 8:26:33 PM: second 27806, jobs that second 94, active requests: 0
2/22/2014 8:26:35 PM: second 27807, jobs that second 106, active requests: 0
2/22/2014 8:26:36 PM: second 27808, jobs that second 90, active requests: 88
2/22/2014 8:26:37 PM: second 27809, jobs that second 95, active requests: 0
2/22/2014 8:26:38 PM: second 27810, jobs that second 93, active requests: 0
2/22/2014 8:26:39 PM: second 27811, jobs that second 106, active requests: 0
2/22/2014 8:26:40 PM: second 27812, jobs that second 92, active requests: 21
2/22/2014 8:26:41 PM: second 27813, jobs that second 114, active requests: 0
2/22/2014 8:26:42 PM: second 27814, jobs that second 106, active requests: 92
2/22/2014 8:26:43 PM: second 27815, jobs that second 109, active requests: 11
2/22/2014 8:26:44 PM: second 27816, jobs that second 89, active requests: 0
2/22/2014 8:26:45 PM: second 27817, jobs that second 103, active requests: 0
2/22/2014 8:26:46 PM: second 27818, jobs that second 98, active requests: 0
2/22/2014 8:26:47 PM: second 27819, jobs that second 107, active requests: 9
2/22/2014 8:26:48 PM: second 27820, jobs that second 115, active requests: 45
2/22/2014 8:26:49 PM: second 27821, jobs that second 101, active requests: 0
2/22/2014 8:26:50 PM: second 27822, jobs that second 106, active requests: 0
2/22/2014 8:26:51 PM: second 27823, jobs that second 109, active requests: 0
2/22/2014 8:26:52 PM: second 27824, jobs that second 90, active requests: 0
2/22/2014 8:26:53 PM: second 27825, jobs that second 84, active requests: 0
2/22/2014 8:26:54 PM: second 27826, jobs that second 108, active requests: 0
2/22/2014 8:26:55 PM: second 27827, jobs that second 111, active requests: 1
2/22/2014 8:26:56 PM: second 27828, jobs that second 89, active requests: 0
2/22/2014 8:26:57 PM: second 27829, jobs that second 88, active requests: 0
2/22/2014 8:26:58 PM: second 27830, jobs that second 103, active requests: 0
2/22/2014 8:26:59 PM: second 27831, jobs that second 98, active requests: 16
2/22/2014 8:27:00 PM: second 27832, jobs that second 93, active requests: 0
2/22/2014 8:27:02 PM: second 27833, jobs that second 106, active requests: 80
2/22/2014 8:27:03 PM: second 27834, jobs that second 95, active requests: 37
2/22/2014 8:27:04 PM: second 27835, jobs that second 129, active requests: 0
2/22/2014 8:27:05 PM: second 27836, jobs that second 100, active requests: 0
2/22/2014 8:27:06 PM: second 27837, jobs that second 107, active requests: 7
2/22/2014 8:27:07 PM: second 27838, jobs that second 102, active requests: 0
2/22/2014 8:27:08 PM: second 27839, jobs that second 102, active requests: 4
2/22/2014 8:27:09 PM: second 27840, jobs that second 101, active requests: 0
2/22/2014 8:27:10 PM: second 27841, jobs that second 103, active requests: 0
2/22/2014 8:27:11 PM: second 27842, jobs that second 106, active requests: 7
2/22/2014 8:27:12 PM: second 27843, jobs that second 99, active requests: 63
2/22/2014 8:27:13 PM: second 27844, jobs that second 120, active requests: 1
2/22/2014 8:27:14 PM: second 27845, jobs that second 88, active requests: 0
2/22/2014 8:27:15 PM: second 27846, jobs that second 100, active requests: 0
2/22/2014 8:27:16 PM: second 27847, jobs that second 93, active requests: 0
2/22/2014 8:27:17 PM: second 27848, jobs that second 92, active requests: 0
2/22/2014 8:27:18 PM: second 27849, jobs that second 112, active requests: 0
2/22/2014 8:27:19 PM: second 27850, jobs that second 95, active requests: 60
2/22/2014 8:27:20 PM: second 27851, jobs that second 104, active requests: 38
2/22/2014 8:27:21 PM: second 27852, jobs that second 105, active requests: 108
2/22/2014 8:27:22 PM: second 27853, jobs that second 87, active requests: 6
2/22/2014 8:27:23 PM: second 27854, jobs that second 113, active requests: 0
2/22/2014 8:27:24 PM: second 27855, jobs that second 115, active requests: 5
2/22/2014 8:27:25 PM: second 27856, jobs that second 105, active requests: 5
2/22/2014 8:27:26 PM: second 27857, jobs that second 102, active requests: 10
2/22/2014 8:27:27 PM: second 27858, jobs that second 96, active requests: 0
2/22/2014 8:27:28 PM: second 27859, jobs that second 97, active requests: 0
2/22/2014 8:27:29 PM: second 27860, jobs that second 91, active requests: 0
2/22/2014 8:27:30 PM: second 27861, jobs that second 91, active requests: 0
2/22/2014 8:27:31 PM: second 27862, jobs that second 126, active requests: 0
2/22/2014 8:27:33 PM: second 27863, jobs that second 112, active requests: 106
2/22/2014 8:27:34 PM: second 27864, jobs that second 103, active requests: 59
2/22/2014 8:27:35 PM: second 27865, jobs that second 92, active requests: 0
2/22/2014 8:27:36 PM: second 27866, jobs that second 89, active requests: 0
2/22/2014 8:27:37 PM: second 27867, jobs that second 88, active requests: 0
2/22/2014 8:27:38 PM: second 27868, jobs that second 110, active requests: 0
2/22/2014 8:27:39 PM: second 27869, jobs that second 94, active requests: 32
2/22/2014 8:27:40 PM: second 27870, jobs that second 86, active requests: 23
2/22/2014 8:27:41 PM: second 27871, jobs that second 112, active requests: 9
2/22/2014 8:27:42 PM: second 27872, jobs that second 93, active requests: 38
2/22/2014 8:27:43 PM: second 27873, jobs that second 100, active requests: 36
2/22/2014 8:27:44 PM: second 27874, jobs that second 90, active requests: 0
2/22/2014 8:27:45 PM: second 27875, jobs that second 104, active requests: 9
2/22/2014 8:27:46 PM: second 27876, jobs that second 112, active requests: 2
